project_id,project_type,terrain,planned_days,planned_cost,regulatory_risk,season,vendor,vendor_rating,market_condition,actual_days,actual_cost,cost_overrun_pct,time_overrun_pct,cost_overrun,time_overrun
P00187,overhead_line,plains,125,10000000.0,Medium,Summer,vendor_2,3.6,Stable,148,11291105.2086329,0.12911052086328995,0.184,1,1
P00188,underground_cable,plains,166,20000000.0,Low,Summer,vendor_14,4.8,Stable,162,19847500.936379757,-0.007624953181012161,-0.024096385542168676,0,0
P00189,overhead_line,forest,101,10000000.0,Medium,Summer,vendor_15,3.6,Stable,106,10740272.663567081,0.07402726635670812,0.04950495049504951,0,0
P00190,substation,hilly,175,50000000.0,Low,Monsoon,vendor_3,3.1,Volatile,194,49999328.6510442,-1.3426979116052389e-05,0.10857142857142857,0,1
P00191,underground_cable,hilly,174,20000000.0,Low,Winter,vendor_11,5.0,Volatile,166,19713061.16829012,-0.01434694158549402,-0.04597701149425287,0,0
P00192,substation,urban,184,50000000.0,Medium,Monsoon,vendor_1,2.6,Stable,181,50383559.17863145,0.007671183572628945,-0.016304347826086956,0,0
P00193,substation,plains,208,50000000.0,Medium,Winter,vendor_4,3.5,Stable,219,52868378.66287572,0.05736757325751439,0.052884615384615384,0,0
P00194,overhead_line,hilly,131,10000000.0,Medium,Summer,vendor_18,3.4,Stable,128,9963953.846353685,-0.0036046153646314516,-0.022900763358778626,0,0
P00195,underground_cable,plains,121,20000000.0,Medium,Summer,vendor_17,3.8,Stable,118,19948575.097714014,-0.0025712451142992825,-0.024793388429752067,0,0
P00196,overhead_line,hilly,104,10000000.0,Low,Summer,vendor_9,3.5,Stable,103,10008949.783042204,0.0008949783042203635,-0.009615384615384616,0,0
P00197,overhead_line,urban,158,10000000.0,High,Summer,vendor_14,2.9,Stable,188,11810374.712202365,0.18103747122023645,0.189873417721519,1,1
P00198,substation,hilly,195,50000000.0,Low,Winter,vendor_5,2.5,Stable,224,58168150.81401246,0.1633630162802492,0.14871794871794872,1,1
P00199,substation,plains,136,50000000.0,Low,Winter,vendor_20,4.8,Stable,124,45614578.504059,-0.08770842991881997,-0.08823529411764706,0,0
P00200,overhead_line,hilly,150,10000000.0,Medium,Winter,vendor_14,4.1,Volatile,160,11644667.578625312,0.1644667578625312,0.06666666666666667,1,0
P00201,substation,urban,181,50000000.0,Low,Summer,vendor_12,3.2,Stable,177,49157892.80548646,-0.01684214389027074,-0.022099447513812154,0,0
P00202,overhead_line,hilly,134,10000000.0,Medium,Winter,vendor_18,3.5,Stable,145,10790303.183878193,0.07903031838781926,0.08208955223880597,0,0
P00203,substation,plains,223,50000000.0,Medium,Summer,vendor_11,4.0,Stable,211,48927531.55080725,-0.02144936898385495,-0.053811659192825115,0,0
P00204,substation,plains,202,50000000.0,Low,Summer,vendor_1,3.4,Stable,216,55343337.83512934,0.10686675670258686,0.06930693069306931,1,0
P00205,substation,plains,146,50000000.0,Medium,Winter,vendor_2,4.6,Stable,142,48152675.26201031,-0.03694649475979373,-0.0273972602739726,0,0
P00206,substation,plains,188,50000000.0,Low,Monsoon,vendor_10,3.5,Stable,216,51092106.084728,0.02184212169456005,0.14893617021276595,0,1
P00207,substation,plains,127,50000000.0,High,Winter,vendor_13,4.0,Stable,118,46603926.98771939,-0.06792146024561227,-0.07086614173228346,0,0
P00208,overhead_line,plains,127,10000000.0,Low,Monsoon,vendor_3,3.3,Stable,138,9576745.112541541,-0.04232548874584585,0.08661417322834646,0,0
P00209,underground_cable,hilly,169,20000000.0,Low,Winter,vendor_15,4.5,Stable,151,17663845.6666662,-0.11680771666669007,-0.10650887573964497,0,0
P00210,substation,forest,201,50000000.0,Low,Winter,vendor_8,2.6,Stable,217,54439372.62673578,0.08878745253471554,0.07960199004975124,0,0
P00211,overhead_line,urban,126,10000000.0,Low,Winter,vendor_20,3.7,Stable,130,10200081.704345807,0.02000817043458074,0.031746031746031744,0,0
P00212,substation,forest,193,50000000.0,Low,Summer,vendor_4,3.2,Stable,200,52066722.25298813,0.041334445059762595,0.03626943005181347,0,0
P00213,overhead_line,hilly,143,10000000.0,Medium,Winter,vendor_13,3.7,Volatile,141,10206826.531925404,0.020682653192540444,-0.013986013986013986,0,0
P00214,substation,plains,164,50000000.0,Low,Monsoon,vendor_16,4.4,Volatile,174,59911516.92476139,0.19823033849522784,0.06097560975609756,1,0
P00215,overhead_line,forest,144,10000000.0,Low,Winter,vendor_3,5.0,Stable,132,9206244.444805535,-0.07937555551944654,-0.08333333333333333,0,0
P00216,overhead_line,plains,130,10000000.0,Medium,Winter,vendor_9,4.4,Volatile,135,10519902.872108042,0.051990287210804224,0.038461538461538464,0,0
P00217,substation,plains,166,50000000.0,Low,Summer,vendor_13,4.9,Stable,159,47687788.136404805,-0.0462442372719039,-0.04216867469879518,0,0
P00218,substation,hilly,184,50000000.0,Medium,Winter,vendor_2,2.7,Stable,190,51358010.37745976,0.02716020754919514,0.03260869565217391,0,0
P00219,overhead_line,urban,136,10000000.0,Low,Winter,vendor_1,3.9,Stable,134,9857709.286559884,-0.01422907134401165,-0.014705882352941176,0,0
P00220,overhead_line,plains,92,10000000.0,Medium,Monsoon,vendor_10,4.0,Stable,93,10257782.914130583,0.02577829141305834,0.010869565217391304,0,0
P00221,overhead_line,forest,141,10000000.0,Low,Winter,vendor_18,3.5,Stable,167,11870723.234872898,0.1870723234872898,0.18439716312056736,1,1
P00222,substation,plains,196,50000000.0,Low,Summer,vendor_18,3.2,Volatile,207,55804243.85094158,0.11608487701883168,0.05612244897959184,1,0
P00223,substation,plains,153,50000000.0,Medium,Summer,vendor_4,4.8,Volatile,141,51770441.13638495,0.035408822727698984,-0.0784313725490196,0,0
P00224,overhead_line,plains,116,10000000.0,Low,Winter,vendor_10,2.8,Stable,123,10377708.178285966,0.03777081782859657,0.0603448275862069,0,0
P00225,substation,hilly,224,50000000.0,High,Summer,vendor_16,3.5,Volatile,231,57577265.037130825,0.15154530074261652,0.03125,1,0
P00226,overhead_line,plains,103,10000000.0,Medium,Summer,vendor_5,4.6,Volatile,97,11265732.325837241,0.12657323258372416,-0.05825242718446602,1,0
P00227,underground_cable,plains,169,20000000.0,Low,Summer,vendor_7,2.8,Volatile,195,25386697.168186244,0.2693348584093122,0.15384615384615385,1,1
P00228,overhead_line,hilly,113,10000000.0,Low,Summer,vendor_13,2.6,Stable,123,11031288.592945771,0.10312885929457713,0.08849557522123894,1,0
P00229,substation,plains,175,50000000.0,Low,Winter,vendor_17,4.8,Stable,160,46274363.9039918,-0.07451272192016394,-0.08571428571428572,0,0
P00230,overhead_line,plains,108,10000000.0,Low,Summer,vendor_12,2.8,Stable,112,10555443.318171263,0.05554433181712627,0.037037037037037035,0,0
P00231,substation,plains,199,50000000.0,Low,Summer,vendor_12,2.5,Stable,203,52496743.744762465,0.04993487489524931,0.020100502512562814,0,0
P00232,overhead_line,plains,133,10000000.0,Low,Summer,vendor_9,4.8,Stable,126,9633246.141949005,-0.03667538580509946,-0.05263157894736842,0,0
P00233,overhead_line,urban,123,10000000.0,Medium,Winter,vendor_9,3.0,Volatile,127,10310977.723207625,0.031097772320762464,0.032520325203252036,0,0
P00234,underground_cable,hilly,131,20000000.0,High,Summer,vendor_11,3.1,Stable,180,25070104.05178868,0.253505202589434,0.37404580152671757,1,1
P00235,underground_cable,forest,128,20000000.0,High,Winter,vendor_15,3.4,Volatile,195,29091423.35311853,0.4545711676559266,0.5234375,1,1
P00236,overhead_line,hilly,123,10000000.0,Low,Winter,vendor_3,2.9,Stable,126,10346443.16639858,0.034644316639857925,0.024390243902439025,0,0
P00237,underground_cable,plains,118,20000000.0,Low,Winter,vendor_6,4.1,Volatile,119,22271342.1939742,0.11356710969871003,0.00847457627118644,1,0
P00238,overhead_line,plains,120,10000000.0,Low,Winter,vendor_15,3.1,Stable,129,10819257.02220048,0.08192570222004801,0.075,0,0
P00239,overhead_line,forest,137,10000000.0,Medium,Summer,vendor_10,3.3,Volatile,136,10526292.737202814,0.05262927372028139,-0.0072992700729927005,0,0
P00240,substation,plains,162,50000000.0,Medium,Summer,vendor_9,2.9,Volatile,225,69355907.5300475,0.3871181506009501,0.3888888888888889,1,1
P00241,overhead_line,hilly,118,10000000.0,Low,Winter,vendor_13,3.1,Stable,118,9941669.767257381,-0.005833023274261877,0.0,0,0
P00242,substation,urban,194,50000000.0,Low,Winter,vendor_11,4.4,Stable,199,50908065.692207426,0.018161313844148517,0.02577319587628866,0,0
P00243,substation,plains,189,50000000.0,Low,Summer,vendor_19,3.2,Stable,211,57881391.136496335,0.1576278227299267,0.1164021164021164,1,1
P00244,overhead_line,plains,111,10000000.0,Low,Winter,vendor_9,3.2,Stable,107,9779661.426922504,-0.022033857307749614,-0.036036036036036036,0,0
P00245,substation,urban,161,50000000.0,Medium,Summer,vendor_4,4.2,Volatile,164,51058624.36840532,0.021172487368106396,0.018633540372670808,0,0
P00246,overhead_line,plains,126,10000000.0,Low,Winter,vendor_6,2.6,Volatile,127,10359185.07782534,0.03591850778253395,0.007936507936507936,0,0
P00247,substation,plains,193,50000000.0,Medium,Monsoon,vendor_18,4.7,Volatile,197,48249580.53348161,-0.03500838933036774,0.02072538860103627,0,0
P00248,underground_cable,plains,133,20000000.0,Low,Winter,vendor_8,4.2,Stable,126,19035452.738467947,-0.04822736307660267,-0.05263157894736842,0,0
P00249,overhead_line,hilly,133,10000000.0,Low,Winter,vendor_5,2.8,Stable,131,9898665.11532903,-0.01013348846709691,-0.015037593984962405,0,0
P00250,overhead_line,hilly,116,10000000.0,Medium,Winter,vendor_1,2.8,Stable,140,11395533.065637803,0.13955330656378026,0.20689655172413793,1,1
P00251,substation,plains,192,50000000.0,Low,Summer,vendor_17,4.3,Stable,178,46642283.421943985,-0.0671543315611203,-0.07291666666666667,0,0
P00252,substation,forest,178,50000000.0,Medium,Summer,vendor_19,4.5,Stable,193,55124497.377691895,0.10248994755383789,0.08426966292134831,1,0
P00253,substation,hilly,217,50000000.0,Low,Winter,vendor_1,3.3,Stable,223,51629888.39890487,0.03259776797809735,0.027649769585253458,0,0
P00254,overhead_line,hilly,124,10000000.0,Low,Monsoon,vendor_5,2.7,Stable,134,10882404.852933345,0.08824048529333453,0.08064516129032258,0,0
P00255,substation,plains,155,50000000.0,Low,Monsoon,vendor_5,4.3,Stable,145,47600292.40564535,-0.04799415188709304,-0.06451612903225806,0,0
P00256,overhead_line,plains,85,10000000.0,Low,Summer,vendor_4,5.0,Volatile,81,10251061.156095697,0.02510611560956966,-0.047058823529411764,0,0
P00257,overhead_line,hilly,119,10000000.0,High,Summer,vendor_5,4.9,Stable,113,9426250.130071312,-0.05737498699286878,-0.05042016806722689,0,0
P00258,overhead_line,plains,127,10000000.0,Medium,Winter,vendor_3,3.2,Stable,142,10938025.739448905,0.0938025739448905,0.11811023622047244,0,1
P00259,substation,plains,178,50000000.0,Low,Winter,vendor_20,2.7,Stable,192,53538759.5861397,0.07077519172279402,0.07865168539325842,0,0
P00260,overhead_line,plains,149,10000000.0,Medium,Winter,vendor_4,3.1,Stable,155,10283678.858163796,0.028367885816379636,0.040268456375838924,0,0
P00261,overhead_line,plains,131,10000000.0,Low,Summer,vendor_1,2.5,Stable,146,11436771.094347443,0.14367710943474435,0.11450381679389313,1,1
P00262,substation,forest,178,50000000.0,Low,Winter,vendor_16,4.2,Stable,183,51409885.99584848,0.028197719916969538,0.028089887640449437,0,0
P00263,substation,forest,185,50000000.0,Low,Winter,vendor_19,4.0,Stable,188,51382344.59900941,0.02764689198018819,0.016216216216216217,0,0
P00264,substation,plains,160,50000000.0,Medium,Winter,vendor_15,2.6,Stable,162,49878266.136638805,-0.0024346772672238946,0.0125,0,0
P00265,substation,hilly,145,50000000.0,Low,Monsoon,vendor_19,3.7,Stable,178,53607701.55814101,0.07215403116282015,0.22758620689655173,0,1
P00266,underground_cable,plains,151,20000000.0,Medium,Winter,vendor_6,4.5,Stable,174,22351902.496387858,0.1175951248193929,0.152317880794702,1,1
P00267,overhead_line,forest,185,10000000.0,Low,Winter,vendor_18,4.6,Stable,178,9596964.094541311,-0.04030359054586887,-0.03783783783783784,0,0
P00268,overhead_line,urban,120,10000000.0,Low,Winter,vendor_14,2.5,Stable,133,10876044.292323604,0.08760442923236042,0.10833333333333334,0,1
P00269,overhead_line,urban,137,10000000.0,Medium,Winter,vendor_4,3.2,Stable,150,11254928.910931187,0.12549289109311867,0.0948905109489051,1,0
P00270,substation,plains,204,50000000.0,Medium,Winter,vendor_14,4.8,Volatile,198,48229701.68306775,-0.03540596633864507,-0.029411764705882353,0,0
P00271,underground_cable,urban,145,20000000.0,Low,Winter,vendor_9,4.6,Stable,136,18785386.5842282,-0.06073067078859005,-0.06206896551724138,0,0
P00272,overhead_line,hilly,132,10000000.0,Low,Winter,vendor_13,4.3,Stable,140,10606867.03611931,0.06068670361193102,0.06060606060606061,0,0
P00273,underground_cable,hilly,136,20000000.0,Low,Summer,vendor_11,4.3,Volatile,137,23307583.69722323,0.16537918486116157,0.007352941176470588,1,0
P00274,substation,plains,216,50000000.0,Low,Summer,vendor_15,3.5,Stable,217,51510774.48294684,0.030215489658936858,0.004629629629629629,0,0
P00275,overhead_line,plains,146,10000000.0,Medium,Winter,vendor_1,3.0,Stable,142,9583766.048412304,-0.04162339515876956,-0.0273972602739726,0,0
P00276,underground_cable,hilly,151,20000000.0,Low,Monsoon,vendor_7,2.9,Stable,177,20913449.27167711,0.045672463583855516,0.17218543046357615,0,1
P00277,overhead_line,plains,119,10000000.0,Low,Winter,vendor_16,2.5,Volatile,123,11367493.359036926,0.13674933590369262,0.03361344537815126,1,0
P00278,overhead_line,plains,127,10000000.0,Low,Winter,vendor_14,3.8,Volatile,126,10700670.35622758,0.07006703562275804,-0.007874015748031496,0,0
P00279,overhead_line,hilly,93,10000000.0,Medium,Monsoon,vendor_20,4.1,Stable,93,9868321.24094623,-0.013167875905377045,0.0,0,0
P00280,substation,plains,192,50000000.0,Low,Summer,vendor_4,3.7,Volatile,198,53833260.03769302,0.07666520075386048,0.03125,0,0
P00281,overhead_line,plains,131,10000000.0,Low,Summer,vendor_8,3.6,Stable,135,10677493.253876925,0.06774932538769245,0.030534351145038167,0,0
P00282,overhead_line,plains,97,10000000.0,Low,Winter,vendor_7,4.2,Stable,93,9529075.316348419,-0.04709246836515814,-0.041237113402061855,0,0
P00283,overhead_line,plains,130,10000000.0,Low,Winter,vendor_12,3.7,Volatile,134,10798228.405319698,0.07982284053196982,0.03076923076923077,0,0
P00284,substation,plains,159,50000000.0,Low,Monsoon,vendor_12,4.4,Stable,158,43486260.51190381,-0.13027478976192386,-0.006289308176100629,0,0
P00285,underground_cable,plains,182,20000000.0,Medium,Winter,vendor_1,3.8,Volatile,211,25925261.28495563,0.2962630642477814,0.15934065934065933,1,1
P00286,overhead_line,plains,94,10000000.0,Medium,Monsoon,vendor_6,4.5,Volatile,114,10296438.457102213,0.029643845710221304,0.2127659574468085,0,1
P00287,substation,plains,199,50000000.0,Medium,Winter,vendor_14,4.7,Stable,217,54372843.73974448,0.08745687479488953,0.09045226130653267,0,0
P00288,overhead_line,plains,132,10000000.0,Low,Monsoon,vendor_11,4.8,Volatile,162,11110248.428334903,0.1110248428334903,0.22727272727272727,1,1
P00289,substation,plains,174,50000000.0,Low,Summer,vendor_3,2.5,Stable,196,56783395.043781236,0.13566790087562472,0.12643678160919541,1,1
P00290,substation,hilly,202,50000000.0,Low,Monsoon,vendor_5,4.7,Stable,187,48014962.834816106,-0.039700743303677885,-0.07425742574257425,0,0
P00291,overhead_line,plains,129,10000000.0,High,Monsoon,vendor_5,4.1,Stable,144,9719466.868284443,-0.028053313171555662,0.11627906976744186,0,1
P00292,underground_cable,hilly,172,20000000.0,High,Monsoon,vendor_18,2.8,Volatile,225,24922007.00970388,0.2461003504851939,0.3081395348837209,1,1
P00293,substation,hilly,195,50000000.0,Low,Summer,vendor_18,4.2,Volatile,194,58588712.6914139,0.17177425382827805,-0.005128205128205128,1,0
P00294,overhead_line,forest,137,10000000.0,High,Winter,vendor_13,2.9,Stable,150,10962468.002453048,0.09624680024530478,0.0948905109489051,0,0
P00295,overhead_line,plains,103,10000000.0,Medium,Monsoon,vendor_16,4.2,Stable,104,9970004.733967254,-0.0029995266032746062,0.009708737864077669,0,0
P00296,overhead_line,urban,149,10000000.0,Low,Summer,vendor_5,4.7,Stable,155,10534166.38711307,0.05341663871130701,0.040268456375838924,0,0
P00297,substation,plains,186,50000000.0,High,Summer,vendor_11,4.5,Stable,182,49659035.23644141,-0.006819295271171778,-0.021505376344086023,0,0
P00298,underground_cable,plains,149,20000000.0,Low,Winter,vendor_5,4.4,Volatile,152,21423031.450652864,0.07115157253264319,0.020134228187919462,0,0
P00299,substation,plains,170,50000000.0,Low,Summer,vendor_13,2.7,Stable,176,52681475.340498924,0.05362950680997849,0.03529411764705882,0,0
P00300,underground_cable,plains,131,20000000.0,Low,Winter,vendor_11,3.9,Volatile,132,24426144.585708544,0.22130722928542718,0.007633587786259542,1,0
P00301,substation,hilly,178,50000000.0,Low,Winter,vendor_10,4.6,Stable,156,44659963.40495693,-0.10680073190086141,-0.12359550561797752,0,0
P00302,overhead_line,hilly,113,10000000.0,Medium,Monsoon,vendor_15,2.6,Stable,111,9944199.793061763,-0.005580020693823695,-0.017699115044247787,0,0
P00303,overhead_line,hilly,141,10000000.0,Low,Winter,vendor_16,3.3,Stable,156,11034010.627816658,0.10340106278166585,0.10638297872340426,1,1
P00304,underground_cable,plains,144,20000000.0,Low,Winter,vendor_14,4.1,Stable,154,21150676.543480814,0.05753382717404067,0.06944444444444445,0,0
P00305,substation,hilly,168,50000000.0,Low,Summer,vendor_2,4.8,Stable,151,44926415.362496085,-0.1014716927500783,-0.10119047619047619,0,0
P00306,overhead_line,plains,138,10000000.0,High,Monsoon,vendor_12,3.9,Volatile,177,12038829.046717571,0.2038829046717571,0.2826086956521739,1,1
P00307,substation,urban,163,50000000.0,Low,Monsoon,vendor_18,2.6,Stable,187,50342505.81430294,0.006850116286058873,0.147239263803681,0,1
P00308,substation,plains,184,50000000.0,High,Monsoon,vendor_8,3.0,Stable,280,67968458.27793664,0.3593691655587328,0.5217391304347826,1,1
P00309,substation,plains,218,50000000.0,High,Winter,vendor_14,4.6,Stable,194,44360234.948336594,-0.11279530103326812,-0.11009174311926606,0,0
P00310,overhead_line,hilly,97,10000000.0,High,Winter,vendor_20,3.2,Volatile,148,13675823.145281086,0.3675823145281086,0.5257731958762887,1,1
P00311,substation,plains,182,50000000.0,Low,Monsoon,vendor_12,3.4,Volatile,183,56332787.75053852,0.12665575501077042,0.005494505494505495,1,0
P00312,substation,hilly,171,50000000.0,Low,Monsoon,vendor_6,3.4,Stable,197,50893220.42024025,0.017864408404805063,0.15204678362573099,0,1
P00313,overhead_line,plains,95,10000000.0,Low,Winter,vendor_17,4.1,Stable,89,9509559.361472566,-0.04904406385274343,-0.06315789473684211,0,0
P00314,overhead_line,plains,153,10000000.0,High,Summer,vendor_13,2.5,Volatile,176,11514563.867855445,0.15145638678554446,0.1503267973856209,1,1
P00315,substation,plains,163,50000000.0,Medium,Monsoon,vendor_8,4.8,Stable,165,45341912.23259058,-0.09316175534818844,0.012269938650306749,0,0
P00316,substation,plains,160,50000000.0,Low,Monsoon,vendor_3,3.1,Stable,168,54503469.416604914,0.09006938833209828,0.05,0,0
P00317,underground_cable,forest,131,20000000.0,Low,Monsoon,vendor_20,4.4,Stable,157,21612495.322454203,0.08062476612271015,0.1984732824427481,0,1
